absolute_position,commit_correct_w1,commit_correct_w2,commit_correct_w3,commit_correct_w4,commit_fraction_w1,commit_fraction_w2,commit_fraction_w3,commit_fraction_w4,commit_step_w1,commit_step_w2,commit_step_w3,commit_step_w4,final_stable_fraction,final_stable_step,final_token,flip_count,position,request_index
31,False,True,True,True,0.0,0.018018018018018018,0.02702702702702703,0.036036036036036036,0,2,3,4,0.009009009009009009,1,17477,1,2,9
32,False,False,True,True,0.0,0.009009009009009009,0.036036036036036036,0.04504504504504504,0,1,4,5,0.018018018018018018,2,53142,1,3,9
33,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.036036036036036036,4,301,1,4,9
34,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.036036036036036036,4,57126,1,5,9
35,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.036036036036036036,4,34556,1,6,9
36,False,False,False,True,0.0,0.009009009009009009,0.018018018018018018,0.05405405405405406,0,1,2,6,0.02702702702702703,3,53142,1,7,9
37,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.04504504504504504,5,449,1,8,9
38,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.05405405405405406,6,1307,1,9,9
39,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.11711711711711711,13,5232,1,10,9
40,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.10810810810810811,12,12877,1,11,9
41,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.07207207207207207,8,352,1,12,9
42,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.06306306306306306,7,12324,1,13,9
43,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.09009009009009009,10,4519,1,14,9
44,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.09009009009009009,10,13,1,15,9
45,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.0990990990990991,11,6762,1,16,9
46,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.09009009009009009,10,462,1,17,9
47,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.08108108108108109,9,17477,1,18,9
48,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.09009009009009009,10,53142,1,19,9
49,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.12612612612612611,14,341,1,20,9
50,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.13513513513513514,15,27954,1,21,9
51,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.14414414414414414,16,301,1,22,9
52,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.15315315315315314,17,10790,1,23,9
53,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.17117117117117117,19,409,1,24,9
54,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.16216216216216217,18,403,1,25,9
55,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.18018018018018017,20,27146,1,26,9
56,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.1891891891891892,21,21255,1,27,9
57,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.1981981981981982,22,810,1,28,9
58,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.21621621621621623,24,482,1,29,9
59,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.2072072072072072,23,259,1,30,9
60,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.21621621621621623,24,898,1,31,9
61,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.22522522522522523,25,11,1,32,9
62,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.25225225225225223,28,1816,1,33,9
63,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.23423423423423423,26,57126,1,34,9
64,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.24324324324324326,27,34556,1,35,9
65,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.24324324324324326,27,53142,1,36,9
66,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.2702702702702703,30,341,1,37,9
67,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.26126126126126126,29,778,1,38,9
68,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.27927927927927926,31,4834,1,39,9
69,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.2882882882882883,32,731,1,40,9
70,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.2972972972972973,33,18413,1,41,9
71,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.3063063063063063,34,778,1,42,9
72,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.3153153153153153,35,40265,1,43,9
73,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.32432432432432434,36,301,1,44,9
74,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.3783783783783784,42,68620,1,45,9
75,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.36936936936936937,41,3019,1,46,9
76,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.3333333333333333,37,13,1,47,9
77,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.35135135135135137,39,33008,1,48,9
78,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.36036036036036034,40,286,1,49,9
79,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.36036036036036034,40,34556,1,50,9
80,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.34234234234234234,38,53142,1,51,9
81,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.38738738738738737,43,341,1,52,9
82,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.40540540540540543,45,7084,1,53,9
83,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.4144144144144144,46,6106,1,54,9
84,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.3963963963963964,44,352,1,55,9
85,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.42342342342342343,47,20788,1,56,9
86,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.43243243243243246,48,1524,1,57,9
87,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.44144144144144143,49,18145,1,58,9
88,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.45045045045045046,50,300,1,59,9
89,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.4594594594594595,51,3019,1,60,9
90,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.46846846846846846,52,11,1,61,9
91,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.4864864864864865,54,409,1,62,9
92,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.4774774774774775,53,403,1,63,9
93,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.4954954954954955,55,560,1,64,9
94,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5135135135135135,57,13509,1,65,9
95,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5045045045045045,56,268,1,66,9
96,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5225225225225225,58,4340,1,67,9
97,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5315315315315315,59,300,1,68,9
98,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5405405405405406,60,268,1,69,9
99,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5495495495495496,61,4495,1,70,9
100,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5585585585585585,62,7774,1,71,9
101,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5675675675675675,63,13,1,72,9
102,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5855855855855856,65,3260,1,73,9
103,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5765765765765766,64,11,1,74,9
104,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6126126126126126,68,70291,1,75,9
105,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6036036036036037,67,17477,1,76,9
106,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.5945945945945946,66,53142,1,77,9
107,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6216216216216216,69,341,1,78,9
108,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6486486486486487,72,2424,1,79,9
109,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6306306306306306,70,28272,1,80,9
110,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6396396396396397,71,352,1,81,9
111,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6576576576576577,73,20788,1,82,9
112,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6666666666666666,74,3228,1,83,9
113,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6756756756756757,75,18145,1,84,9
114,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6846846846846847,76,300,1,85,9
115,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.6936936936936937,77,3019,1,86,9
116,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7027027027027027,78,11,1,87,9
117,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7117117117117117,79,409,1,88,9
118,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7207207207207207,80,403,1,89,9
119,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7297297297297297,81,560,1,90,9
120,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7387387387387387,82,5929,1,91,9
121,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7477477477477478,83,8941,1,92,9
122,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7657657657657657,85,268,1,93,9
123,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7567567567567568,84,2338,1,94,9
124,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7747747747747747,86,9775,1,95,9
125,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8108108108108109,90,296,1,96,9
126,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8828828828828829,98,268,1,97,9
127,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8198198198198198,91,7774,1,98,9
128,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8288288288288288,92,13,1,99,9
129,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8918918918918919,99,47842,1,100,9
130,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8468468468468469,94,11,1,101,9
131,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8468468468468469,94,268,1,102,9
132,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8378378378378378,93,5617,1,103,9
133,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8468468468468469,94,1745,1,104,9
134,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8558558558558559,95,70291,1,105,9
135,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8468468468468469,94,17477,1,106,9
136,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8648648648648649,96,301,1,107,9
137,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8738738738738738,97,57126,1,108,9
138,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8558558558558559,95,34556,1,109,9
139,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8558558558558559,95,34556,1,110,9
140,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.9009009009009009,100,11517,1,111,9
141,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.9099099099099099,101,366,1,112,9
142,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.9099099099099099,101,268,1,113,9
143,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.9099099099099099,101,2918,1,114,9
144,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.9369369369369369,104,6571,1,115,9
145,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.9279279279279279,103,300,1,116,9
146,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.918918918918919,102,268,1,117,9
147,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.9459459459459459,105,5884,1,118,9
148,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.963963963963964,107,301,1,119,9
149,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.954954954954955,106,268,1,120,9
150,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,1.0,111,7375,1,121,9
151,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.972972972972973,108,300,1,122,9
152,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.9819819819819819,109,268,1,123,9
153,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.990990990990991,110,1652,1,124,9
154,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.7927927927927928,88,13,1,125,9
155,False,False,False,False,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0,1,2,3,0.8018018018018018,89,126348,1,126,9
